Product name,Brand name,Package spec,Organic,Package code,Department,Category,Package code type,
Mafalda,Creamette,12 oz,No,015100000478,Grocery and Beverages,Pasta,UPC-A,
Vermicelli,Creamette,32 oz,No,015100000485,Grocery and Beverages,Pasta,UPC-A,
Ziti,Creamette,16 oz,No,015100000652,Grocery and Beverages,Pasta,UPC-A,
Small Shells,Creamette,16 oz,No,015100000713,Grocery and Beverages,Pasta,UPC-A,
Medium Shells,Creamette,16 oz,No,015100000737,Grocery and Beverages,Pasta,UPC-A,
Spaghetti,Creamette,32 oz,No,015100001628,Grocery and Beverages,Pasta,UPC-A,
Thin Spaghetti,Creamette,16 oz,No,015100001635,Grocery and Beverages,Pasta,UPC-A,
Linguine,Creamette,16 oz,No,015100001666,Grocery and Beverages,Pasta,UPC-A,
Radiatore,Creamette,16 oz,No,015100001680,Grocery and Beverages,Pasta,UPC-A,
Rotelle,Creamette,16 oz,No,015100001895,Grocery and Beverages,Pasta,UPC-A,
Penne Rigate,Creamette,16 oz,No,015100002366,Grocery and Beverages,Pasta,UPC-A,
Mostaccioli Rigati,Creamette,16 oz,No,015100002557,Grocery and Beverages,Pasta,UPC-A,
Rotini,Creamette,16 oz,No,015100002564,Grocery and Beverages,Pasta,UPC-A,
Quick Cook Rotini,Creamette,16 oz,No,015100040412,Grocery and Beverages,Pasta,UPC-A,
Quick Cook Penne Rigate,Creamette,16 oz,No,015100040429,Grocery and Beverages,Pasta,UPC-A,
Quick Cook Elbow,Creamette,16 oz,No,015100040436,Grocery and Beverages,Pasta,UPC-A,
Elbow Macaroni,Creamette,7 oz,No,015100000010,Grocery and Beverages,Pasta,UPC-A,
Elbow Macaroni,Creamette,16 oz. ,No,015100000072,Grocery and Beverages,Pasta,UPC-A,
Elbow Macaroni,Creamette,48 oz,No,015100000096,Grocery and Beverages,Pasta,UPC-A,
Elbow Macaroni,Creamette,32 oz,No,015100000119,Grocery and Beverages,Pasta,UPC-A,
Cavatappi,Creamette,16 oz,No,015100000690,Grocery and Beverages,Pasta,UPC-A,
Bow Ties,Creamette,12 oz,No,015100003271,Grocery and Beverages,Pasta,UPC-A,
Fettuccine,Creamette,16 oz,No,015100001659,Grocery and Beverages,Pasta,UPC-A,
Acini Di Pepe,Creamette,16 oz,No,015100001321,Grocery and Beverages,Pasta,UPC-A,
Angel Hair,Creamette,16 oz,No,015100001673,Grocery and Beverages,Pasta,UPC-A,
Thin Spaghetti,Creamette 150,10 oz,No,015100263019,Grocery and Beverages,Pasta,UPC-A,
Penne,Creamette 150,10 oz (283g),No,015100263026,Grocery and Beverages,Pasta,UPC-A,
Rotini,Creamette 150,10 oz,No,015100263033,Grocery and Beverages,Pasta,UPC-A,
Pure Coconut Oil,Crisco,27 FL OZ (1PT 11 FL OZ ) 798ml,Yes,051500550113,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
"Crispy Fruit Variety Pack - Mango, Tangerine, And Apple",Crispy Green,5.6 oz (160g),No,185255000286,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Pineapple,Crispy Green,0.36 OZ (10g),No,185255000071,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Pineapple,Crispy Green,2.16 OZ (60g),No,185255000088,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Mango,Crispy Green,0.36 OZ (10g),No,185255000132,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Mango,Crispy Green,2.2 OZ (60g),No,185255000149,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Mango,Crispy Green,4.23 OZ (120g),No,185255000187,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Pineapple,Crispy Green,4.23 OZ (120g),No,185255000194,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Club Pack,Crispy Green,0.36 oz (10g),No,185255000057,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Apple,Crispy Green,2.16 oz (60g),No,185255000064,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Asian Pear,Crispy Green,0.36 OZ (10g),No,185255000095,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Asian Pear,Crispy Green,2.16 OZ (60g),No,185255000101,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Banana,Crispy Green,0.53 OZ (15g),No,185255000118,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Banana,Crispy Green,3.18 OZ (90g),No,185255000125,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Cantaloupe,Crispy Green,0.36 OZ (10g),No,185255000156,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Cantaloupe,Crispy Green,2.16 OZ( 60g),No,185255000163,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Apple,Crispy Green,4.23oz (120 g),No,185255000170,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Asian Pear,Crispy Green,4.23 OZ (120g),No,185255000200,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Banana,Crispy Green,6.4 OZ (180g),No,185255000217,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Cantaloupe,Crispy Green,4.23 OZ (120g),No,185255000224,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Tangerine,Crispy Green,0.36 OZ (10g),No,185255000231,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Tangerine,Crispy Green,2.16 OZ (60g),No,185255000248,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Tangerine,Crispy Green,4.23 OZ (120g),No,185255000255,Produce,Fruits and Vegetables,UPC-A,
Crispy Fruit Club Pack,Crispy Green,5.6oz (160g),No,185255000262,Produce,Fruits and Vegetables,UPC-A,
Berry Harvest Premium Spread,Crofters,383 ml,No,067275006052,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Berry Harvest Premium Spread,Crofters,16.5 oz (1lb 0.5oz) 468g,No,067275006557,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Biodynamic Strawberry Premium Spread,Crofters,10 oz (283 g),Yes,067275008919,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Biodynamic Apricot Premium Spread,Crofters,10 oz (283 g),Yes,067275008964,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Concord Grape Jelly,Crofters,17.5 oz (496 g),Yes,067275006526,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Organic Concord Grape Food Service Jelly,Crofters,7 kg (15.4 lbs),Yes,067275007103,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Organic Apricot Food Service Preserve,Crofters,7 kg (15.4 lbs),Yes,067275007196,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Organic Raspberry Food Service Preserve,Crofters,7 kg (15.4 lbs),Yes,067275007202,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Organic Strawberry Food Service Preserve,Crofters,7 kg (15.4 kg),Yes,067275007219,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Seville Orange Just Fruit Spread,Crofters,10 oz (283 g),Yes,067275000388,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Seville Orange Just Fruit Spread,Crofters,235 ml,Yes,067275000586,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Vintage Series Biodynamic Blueberry Premium Spread,Crofters,10 OZ (283 G),Yes,067275008001,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Just Fruit Spread,Crofters,10 oz.,Yes,067275000319,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Just Fruit Spread,Crofters,10 oz.,Yes,067275000326,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Blackberry Just Fruit Spread,Crofters,10 oz.,Yes,067275000333,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Black Currant Just Fruit Spread,Crofters,10 oz.,Yes,067275000340,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Wild Blueberry Just Fruit Spread,Crofters,10 oz.,Yes,067275000357,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apricot Just Fruit Spread,Crofters,10 oz.,Yes,067275000364,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Just Fruit Spread,Crofters,10 oz.,Yes,067275000371,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Just Fruit Spread,Crofters,235 ml.,Yes,067275000593,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Just Fruit Spread,Crofters,235 ml.,Yes,067275000616,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Just Fruit Spread,Crofters,235 ml.,Yes,067275000623,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Blackberry Just Fruit Spread,Crofters,235 ml.,Yes,067275000630,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Black Currant Just Fruit Spread,Crofters,235 ml.,Yes,067275000647,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Wild Blueberry Just Fruit Spread,Crofters,235 ml.,Yes,067275000654,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apricot Just Fruit Spread,Crofters,235 ml.,Yes,067275000661,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Mango Premium Fruit Spread,Crofters,10 oz.,Yes,067275000876,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Premium Fruit Spread,Crofters,10 oz.,Yes,067275000913,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Premium Fruit Spread,Crofters,10 oz.,Yes,067275000920,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Seedless Blackberry Premium Fruit Spread,Crofters,10 oz (283 g),Yes,067275000937,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Morello Cherry Premium Fruit Spread,Crofters,10 oz.,Yes,067275000944,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Premium Spread Wild Blueberry Organic,Crofters,10 oz.,Yes,067275000951,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apricot Premium Fruit Spread,Crofters,10 oz.,Yes,067275000968,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Four Fruit Premium Fruit Spread,Crofters,10 oz.,Yes,067275000982,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Concord Grape Premium Fruit Spread,Crofters,10 oz.,Yes,067275000999,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Pomegranate Premium Fruit Spread,Crofters,10 oz.,Yes,067275001002,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Premium Fruit Spread,Crofters,235 ml.,Yes,067275001019,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Premium Fruit Spread,Crofters,235 ml.,Yes,067275001026,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Seedless Blackberry Premium Fruit Spread,Crofters,235ml,Yes,067275001033,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Morello Cherry Premium Fruit Spread,Crofters,235 ml.,Yes,067275001040,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Premium Spread Wild Blueberry Organic,Crofters,235 ml.,Yes,067275001057,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apricot Premium Fruit Spread,Crofters,235 ml.,Yes,067275001064,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Black Currant Premium Spread,Crofters,235 ml,Yes,067275001088,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Mango Premium Fruit Spread,Crofters,235 ml.,Yes,067275001101,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Four Fruit Premium Fruit Spread,Crofters,235 ml.,Yes,067275001118,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Concord Grape Premium Fruit Spread,Crofters,235 ml.,Yes,067275001132,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Pomegranate Premium Fruit Spread,Crofters,235 ml.,Yes,067275001149,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apple Premium Fruit Spread,Crofters,235 ml,Yes,067275001156,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread South America,Crofters,11 oz.,Yes,067275004010,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread North America,Crofters,11 oz.,Yes,067275004027,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread Asia,Crofters,11 oz.,Yes,067275004034,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread Europe,Crofters,11 oz.,Yes,067275004041,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread South America,Crofters,260 ml.,Yes,067275004218,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread North America,Crofters,260 ml.,Yes,067275004225,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread Asia,Crofters,260 ml.,Yes,067275004232,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Superfruit Spread Europe,Crofters,260 ml.,Yes,067275004249,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Premium Fruit Spread,Crofters,383 ml.,Yes,067275006014,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Premium Fruit Spread,Crofters,383 ml.,Yes,067275006021,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Premium Fruit Spread,Crofters,16.5 oz.,Yes,067275006502,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Strawberry Premium Fruit Spread,Crofters,16.5 oz.,Yes,067275006519,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Concord Grape Premium Fruit Spread,Crofters,16.5 oz.,Yes,067275006540,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Brisling Sardines in Extra Virgin Olive Oil,Crown Prince Natural,3.75 OZ (106g),No,073230008092,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Brisling Sardines Mediterranean Style,Crown Prince Natural,3.75 oz (106 g),No,073230008054,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Alder Wood Smoked Alaskan Coho Salmon,Crown Prince Natural,6 oz  (170 g),No,073230008955,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Naturally Smoked Oysters In Pure Olive Oil,Crown Prince Natural,3 OZ (85g),No,073230008511,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Naturally Smoked Oysters With Red Chili Peppers,Crown Prince Natural,3 OZ (85g),No,073230008665,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Brisling Sardines In Spring Water,Crown Prince Natural,3.75 oz (160 g),No,073230008085,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Skinless & Boneless Sardines In Pure Olive Oil,Crown Prince Natural,3.75 oz (106g),No,073230008337,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Boiled Whole Oysters,Crown Prince Natural,8 OZ (226g),No,073230008528,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Clam Juice,Crown Prince Natural,8 oz,No,073230008726,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Kipper Snacks,Crown Prince Natural,3.25 oz (92 g),No,073230008023,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Kipper Snacks With Cracked Black Pepper,Crown Prince Natural,3.25 OZ (92 g),No,073230008030,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Skinless & Boneless Pacific Pink Salmon,Crown Prince Natural,6 OZ (170g),No,073230008979,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Anchovy Paste,Crown Prince Natural,1.75 OZ (50g),No,073230008306,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Skinless & Boneless Sardines In Water,Crown Prince Natural,4.37 oz (125g),No,073230008382,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Solid White-No Salt Added Albacore Tuna In Spring Water,Crown Prince Natural,12 OZ (340g),No,073230008498,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Boiled Baby Clams In Water,Crown Prince Natural,10 OZ (283g),No,073230008542,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Solid Light Yellowfin Tuna In Extra Virgin Olive Oil,Crown Prince Natural,5 OZ (142 g),No,073230008740,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Solid White-No Salt Added Albacore Tuna In Spring Water,Crown Prince Natural,5 OZ (142g),No,073230008757,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Chunk Light-No Salt Added Tongol Tuna In Spring Water,Crown Prince Natural,5 OZ (142g),No,073230008771,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Chunk Light Tongol Tuna In Spring Water,Crown Prince Natural,5 oz (142 g),No,073230008788,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Solid White Albacore Tuna In Spring Water,Crown Prince Natural,12 OZ (340g),No,073230008504,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Smoked Baby Clams In Olive Oil,Crown Prince Natural,3 OZ (85g),No,073230008535,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Solid White Albacore Tuna In Spring Water,Crown Prince Natural,5 OZ (142g),No,073230008764,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Yellowfin Tuna In Spring Water,Crown Prince Natural,5 oz (142 g),No,073230008207,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Flat Fillets Anchovies In Pure Olive Oil,Crown Prince Natural,1.5 oz (43 g),No,073230008313,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Fancy White-Lump Crab Meat,Crown Prince Natural,6 oz (170g),No,073230008573,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Alaskan Pink Salmon,Crown Prince Natural,7.5 OZ (213g),No,073230008962,Meat and Seafood,"Meat, Fish, and Eggs",UPC-A,
Freeze Dried Mixed Fruit,Crunchies,1.2oz (34g),No,734020310138,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mixed Fruit,Crunchies,0.33oz (9g),No,734020410135,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mixed Fruit,Crunchies,1.2oz (34g),No,734020610054,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mixed Fruit,Crunchies,0.42oz (12g),No,734020620039,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Raspberries,Crunchies,1oz (28g),No,734020310602,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Raspberries,Crunchies,1oz (28g),No,734020610078,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Cinnamon Apple,Crunchies,1.5oz (42g),No,734020310084,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Pineapple,Crunchies,1.5oz (42g),No,734020310091,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberries,Crunchies,1oz (28g),No,734020310145,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Blueberries,Crunchies,1.5oz (42g),No,734020310169,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Grapes,Crunchies,1.2oz (34g),No,734020310176,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberry Banana,Crunchies,1.5oz (42g),No,734020310701,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mango,Crunchies,0.33oz (9g),No,734020410074,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Grapes,Crunchies,0.33oz (9g),No,734020410081,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Pineapple,Crunchies,0.33oz (9g),No,734020410098,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberry Banana,Crunchies,0.33oz (9g),No,734020410104,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Cinnamon Apple,Crunchies,0.33oz (9g),No,734020410111,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberries,Crunchies,0.33oz (9g),No,734020410142,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Blueberries,Crunchies,1.2oz (34g),No,734020610016,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Cinnamon Apple,Crunchies,1oz (28g),No,734020610023,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Grapes,Crunchies,1.2oz (34g),No,734020610030,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mango,Crunchies,1.2oz (34g),No,734020610047,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Pineapple,Crunchies,1.2oz (34g),No,734020610061,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberries,Crunchies,1oz (28g),No,734020610085,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberry Banana,Crunchies,1.2oz (34g),No,734020610092,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberry Banana,Crunchies,0.42oz (12g),No,734020620015,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Mango,Crunchies,0.35 oz (10g),No,734020620022,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Freeze Dried Strawberries,Crunchies,0.35 oz (10g),No,734020620053,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Brown Rice & Kale Crackers,Crunchmaster,20 oz (1 LB 4 oz) 567g,No,879890000786,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sea Salt Sweet Potato & Sunflower Rice Crackers,Crunchmaster,20 oz. (1 lb 4 oz) (567 g),No,879890000779,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Multi-Grain Crackers 5-Seed,Crunchmaster,20 oz (1lb 4oz) 567g,No,879890000793,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Multi-Grain Crackers Roasted Vegetable Flavor,Crunchmaster,4.5 oz.,No,879890000342,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Multi-Grain Crackers 6-Seed,Crunchmaster,28 oz (1lb 12oz) 794g,No,879890000694,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Multi-Grain Crackers 6-Seed,Crunchmaster,567g,No,879890001066,Grocery and Beverages,Snack Foods and Bars,UPC-A,
